Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
16.02,6,5,12,0,2,-8,8,5,-4,5,7,8
16.05,4,5,12,0,2,0,8,8,-4,5,5,-4
16.08,4,5,8,3,5,-4,10,5,-4,8,5,8
16.12,4,3,12,3,5,-4,10,3,4,10,2,-4
16.16,4,0,8,-2,2,0,10,5,4,8,5,0
16.19,4,0,8,3,5,0,10,5,0,5,2,0
16.23,6,3,8,8,2,-8,12,5,4,12,5,-4
16.26,9,5,16,8,5,0,10,0,0,12,7,4
16.30,11,-5,16,10,-2,0,15,3,0,12,2,8
16.34,14,0,20,10,2,4,17,3,4,10,2,4
16.38,14,3,20,10,-2,4,17,0,4,12,0,8
16.42,11,-5,16,12,0,0,17,3,12,17,0,4
16.46,16,-2,12,10,0,8,17,0,12,15,0,4
16.51,11,0,12,10,-2,4,15,5,8,12,2,4
16.55,14,3,16,10,0,0,15,3,4,12,7,4
16.59,14,5,16,12,7,-4,20,12,0,15,5,-8
16.62,14,5,8,15,10,-4,17,12,0,15,14,4
16.65,16,10,4,8,7,0,20,15,-4,15,14,-4
16.69,16,10,4,15,10,-8,22,12,-8,17,14,-11
16.72,18,12,-4,15,10,-8,24,12,-8,17,10,-8
16.76,18,10,4,15,10,-8,24,12,-12,17,7,-8
16.80,16,12,4,15,10,-8,22,12,-12,15,12,-8
16.83,18,12,4,17,10,-8,22,17,-15,17,10,-8
16.87,21,7,0,20,7,-8,27,12,-4,24,14,0
16.91,18,7,8,15,12,-8,24,12,-8,22,14,-11
16.94,14,10,8,17,10,-16,22,12,-4,20,12,-8
16.98,21,5,8,17,7,-8,24,12,-8,22,12,-4
17.02,21,7,4,17,7,-8,27,5,-8,20,10,-8
17.06,26,7,8,20,12,-4,27,10,-8,22,10,-8
17.10,18,12,4,22,7,-8,24,10,-8,22,14,-4
17.13,18,5,4,20,12,-4,27,15,-8,20,10,0
17.17,21,5,8,20,2,-8,24,8,-8,27,12,-8
17.21,21,7,8,22,7,0,27,8,-8,22,7,-4
17.25,16,5,8,17,7,-12,29,12,-8,22,10,0
17.28,18,7,8,17,10,-8,27,10,-4,22,10,-4
17.33,21,10,4,20,10,-8,24,15,-4,24,10,-8
17.36,18,10,-4,22,10,-8,22,12,-4,24,10,-8
17.40,23,12,-4,22,7,-8,24,15,-8,20,12,-4
17.44,18,7,0,17,12,-8,27,10,-8,20,10,-11
17.47,23,7,-4,17,5,-12,24,12,-4,22,12,-4
17.51,21,12,0,22,10,-8,24,12,-8,20,14,-8
17.54,16,10,8,24,10,-16,22,12,-12,22,10,-8
17.58,18,7,8,20,14,-12,24,12,-8,20,10,-4
17.62,18,12,4,22,7,-12,29,12,-12,22,12,-8
17.65,21,10,0,22,7,-4,24,10,-8,22,12,-4
17.68,16,7,4,12,10,-12,27,20,-12,17,12,-8
17.72,16,10,0,17,14,-8,24,12,-12,22,10,-4
17.76,21,10,0,17,10,-12,24,10,-8,22,14,-11
17.79,21,10,0,17,10,-16,24,10,-15,20,14,-11
17.83,16,10,0,15,10,-8,24,10,-12,17,14,-8
17.86,16,10,8,17,7,-8,22,12,-8,17,10,-4
17.90,16,7,4,20,12,-12,24,10,-8,22,12,-8
17.93,18,10,0,17,10,-12,27,12,-4,20,12,-4
17.97,16,10,4,12,10,-8,22,12,-12,20,10,-11
18.00,21,12,0,17,12,-12,24,15,-8,22,14,-4
18.04,14,7,-7,20,10,-4,22,17,-4,20,12,-11
18.07,16,10,8,20,10,-8,20,12,-12,20,12,-8
18.11,18,10,0,12,12,-4,27,12,-8,17,12,-8
18.14,18,15,0,12,10,-12,20,15,-8,20,12,-8
18.18,16,5,-4,20,10,-16,24,15,-4,22,12,-8
18.21,21,7,0,20,5,-8,24,10,-15,17,10,-8
18.25,18,12,0,17,10,-16,24,12,-12,22,10,-8
18.29,18,10,-4,17,12,-8,24,17,-12,22,10,-8
18.32,18,5,-4,15,7,-16,24,12,-4,20,17,-11
18.36,16,10,4,17,10,-12,27,12,-15,17,14,-8
18.39,18,12,0,15,5,-12,24,17,-4,20,12,-8
18.43,21,7,4,12,10,-8,24,12,-4,20,14,-11
18.46,21,10,12,15,10,-4,20,12,-12,22,10,-4
18.50,16,12,-4,15,14,-12,22,15,-12,20,10,-8
18.53,18,10,4,17,12,-16,24,10,-8,20,7,-11
18.57,18,7,4,17,10,-12,27,17,-15,17,7,-8
18.60,21,10,4,20,12,-8,24,12,-12,20,14,-11
18.64,16,10,-4,17,7,-12,22,12,-8,20,14,-15
18.67,16,10,-4,15,10,-16,24,10,-8,22,12,-11
18.71,18,10,12,22,12,-16,22,12,-12,20,10,-4
18.74,16,12,4,20,10,-12,27,10,-8,20,10,-8
18.78,16,12,8,17,10,-8,24,15,-12,22,10,0
18.82,18,7,-4,22,10,-8,24,15,-4,20,12,-8
18.85,18,12,-4,20,12,-16,27,10,-8,20,10,-8
18.88,21,7,0,20,10,-12,27,10,-8,20,10,-8
18.92,21,12,4,20,7,-16,20,10,-12,24,12,-11
18.95,16,7,8,20,14,-12,22,15,-15,20,12,-8
18.99,18,10,0,15,10,-16,24,12,-4,22,12,-8
19.02,23,12,-7,20,7,-8,24,15,-15,22,12,-15
19.06,21,5,0,15,5,-8,27,12,-15,15,14,-8
19.10,18,7,0,17,10,-16,27,12,-12,20,7,-15
19.13,21,12,0,20,12,-8,22,15,-4,17,10,-11
19.17,16,15,0,22,7,-12,24,12,-12,20,14,-11
19.20,18,10,0,20,10,-8,27,12,-12,20,12,-11
19.23,18,7,4,17,10,-12,24,12,-12,17,12,-8
19.27,21,7,-4,17,12,0,22,12,-8,20,14,-8
19.30,18,7,-4,17,12,-16,24,15,-8,22,14,-8
19.34,21,10,4,20,12,-8,22,10,-4,20,12,-8
19.37,18,10,0,15,12,-12,27,12,-8,22,14,-11
19.41,23,12,0,15,10,-8,24,12,-8,20,12,-8
19.45,21,7,0,15,12,-8,24,10,-8,20,14,-11
19.49,21,12,-4,17,12,-12,24,12,-12,20,14,-11
19.52,23,12,0,20,5,-16,22,15,-8,22,12,-8
19.56,23,5,4,17,12,-16,24,12,-12,22,12,-8
19.59,16,10,0,20,12,-12,24,15,-12,22,14,-4
19.62,23,10,4,17,10,-8,24,10,-4,20,12,-8
19.66,18,10,4,17,10,-8,27,10,-8,20,10,-4
19.69,23,7,0,20,10,-8,24,15,-15,22,10,-8
19.73,18,7,-4,20,12,-8,27,12,-12,20,12,-11
19.76,18,15,4,22,14,-8,24,15,-4,22,12,-8
19.80,21,10,0,20,10,-12,24,17,-4,22,12,-4
19.83,16,7,0,20,2,-8,22,12,-8,20,14,-11
19.87,18,5,4,20,10,-16,24,10,0,22,14,-8
19.90,21,12,0,17,10,-16,24,12,-4,24,10,-8
19.94,23,7,0,17,14,-16,27,17,-8,24,10,-8
19.97,18,10,0,20,10,-8,22,10,-12,20,10,-11
20.01,18,10,0,17,7,-8,24,15,-12,22,12,-8
20.04,16,10,4,22,7,-12,22,10,-8,22,14,-8
20.08,16,10,4,17,10,-12,24,15,-8,20,12,-8
20.12,23,10,0,17,12,-12,27,12,-12,22,12,-8
20.15,21,10,0,20,10,-12,27,15,-8,22,10,-11
20.19,16,12,0,20,10,-12,24,17,-12,17,12,-4
20.22,21,10,0,17,12,-4,27,15,-4,22,12,-8
20.25,18,7,4,20,10,-16,24,10,-4,22,10,-8
20.29,14,12,-7,17,10,-16,24,15,-12,20,14,-11
20.32,21,10,-4,20,10,-19,24,12,-4,22,10,-11
20.36,18,10,0,20,7,-12,27,12,-4,20,7,-8
20.39,21,10,4,20,10,-16,22,12,-4,22,10,-11
20.43,18,10,0,17,10,-16,24,15,-8,24,10,-4
20.46,23,7,0,15,7,-16,27,12,-8,22,12,-11
20.50,21,10,-4,15,12,-12,20,12,-8,20,10,-8
20.53,16,10,-4,20,10,-12,24,10,-8,22,14,-8
20.57,11,10,4,17,17,-8,27,12,-8,22,14,0
20.60,16,5,0,20,10,-12,24,8,-8,20,12,-8
20.64,18,5,-7,20,12,-12,29,12,-15,24,10,-11
20.67,18,7,-7,20,12,-12,24,10,-15,20,10,-4
20.71,14,7,4,20,10,-8,27,12,-12,17,10,-8
20.74,18,10,8,15,14,-4,27,17,-12,22,10,-8
20.78,16,5,-4,15,14,-22,27,17,-15,24,10,-8
20.81,21,7,-4,22,12,-12,24,15,-8,20,10,-11
20.85,16,7,0,15,10,-8,22,15,-8,27,14,-11
20.88,14,12,0,17,10,-8,27,10,-8,22,14,-8
20.92,23,7,0,17,12,-8,22,15,-15,20,12,-4
20.95,18,10,8,20,10,-12,24,12,-8,20,12,-11
20.99,21,12,4,17,10,-16,32,17,-15,22,10,-8
21.02,18,12,0,17,5,-12,27,15,-12,20,12,-8
21.06,16,7,0,20,12,-12,22,12,-8,20,12,-8
21.09,21,10,0,17,5,-16,22,12,-12,22,14,-8
21.13,18,12,0,22,7,-16,24,12,-12,24,14,-11
21.16,18,10,0,17,10,-19,27,12,-8,24,10,-15
21.19,21,10,-4,22,12,-12,29,10,-15,22,12,-8
21.23,21,12,0,17,12,-12,24,5,-12,22,10,-11
21.27,16,5,4,17,10,-8,24,12,-12,20,10,-15
21.30,23,7,4,22,7,-16,24,17,-8,22,14,-4
21.34,23,12,0,20,10,-19,24,15,-12,22,17,-8
21.37,18,7,0,20,14,-12,29,12,-8,20,14,-8
21.41,21,7,-4,20,10,-8,22,10,-8,22,7,-15
21.44,26,10,4,24,10,-4,27,12,-8,22,14,-11
21.48,16,7,0,20,10,-8,27,12,-8,22,10,-8
21.51,18,10,0,17,10,-16,24,12,-8,20,12,-8
21.55,21,12,0,17,10,-16,24,12,-12,24,12,-4
21.58,16,7,0,17,12,-12,24,10,-15,17,10,-8
21.62,18,10,-4,17,10,-16,27,12,-8,20,14,-8
21.65,21,10,4,15,12,-16,27,12,-8,20,7,-11
21.69,16,5,4,17,12,-16,29,10,-8,22,12,-11
21.72,16,12,0,17,12,-12,22,12,-15,24,10,-11
21.76,18,5,-4,20,12,-16,22,20,-8,22,10,-11
21.79,18,10,0,17,12,-16,27,15,-12,24,17,-4
21.83,16,10,4,20,14,-16,27,15,-12,22,14,-11
21.86,26,7,0,20,12,-16,24,12,-8,24,10,-8
21.90,18,10,-4,20,14,-4,22,15,-8,22,12,-8
21.93,26,10,0,17,7,-22,22,17,-8,24,7,-11
21.96,23,10,0,20,7,-8,27,8,-12,22,12,-11
22.00,16,15,-4,17,12,-4,27,17,-8,20,12,-11
22.03,21,12,-7,17,12,-12,29,15,-12,20,17,0
22.07,21,7,0,15,10,-12,27,15,-8,22,12,-8
22.10,21,5,4,17,12,-19,27,15,-8,22,12,-11
22.14,18,7,0,20,10,-16,22,12,-12,22,12,-11
22.17,18,12,4,20,7,-16,27,12,-12,22,14,-8
22.21,18,10,0,17,10,-12,24,15,-8,27,10,-15
22.24,16,7,0,17,10,-8,24,12,-15,22,10,-4
22.28,23,15,-4,17,7,-4,29,15,-8,17,10,-8
22.31,16,12,-4,17,12,-8,27,10,-12,20,12,-11
22.34,21,10,-4,20,12,-12,24,15,-12,22,12,-8
22.38,21,5,-4,17,10,-16,24,12,-8,22,10,-11
22.42,18,12,-4,20,10,-12,24,15,-8,22,10,-8
22.45,21,10,-4,22,7,-12,27,17,-8,20,10,-8
22.48,21,12,0,15,14,-16,24,12,-12,24,10,-4
22.52,21,5,4,17,10,-12,27,12,-15,24,10,-11
22.55,23,10,-4,17,10,-8,24,15,-12,24,10,-4
22.59,21,7,-7,15,12,-12,22,10,-12,22,14,-11
22.62,21,12,-4,22,10,-4,27,15,-15,22,10,-11
22.66,18,10,-4,24,10,-8,27,12,-8,22,10,-15
22.69,21,10,4,22,12,-12,22,12,-4,22,10,-11
22.73,21,7,0,24,12,-8,29,17,-12,22,10,-11
22.76,16,10,4,17,7,-16,22,12,-8,22,10,-8
22.80,21,10,4,20,10,-19,27,15,-12,24,12,-8
22.83,21,10,4,20,10,-16,22,15,-8,17,10,-11
22.86,18,10,-4,17,10,-16,24,8,-4,22,10,-15
22.90,23,5,-4,20,7,-4,27,12,-15,22,12,-8
22.93,21,7,4,20,7,-8,27,12,-12,20,12,-8
22.97,21,7,-4,17,10,-16,24,10,-12,22,12,-11
23.00,16,10,0,20,14,-16,27,10,-8,22,14,-4
23.04,21,10,0,17,10,-16,24,15,-12,22,10,-11
23.07,21,10,-4,17,12,-16,24,12,-12,22,12,-8
23.11,21,7,4,17,10,-8,29,17,-12,24,14,-11
23.14,21,10,4,20,12,-19,22,15,-15,20,14,-11
23.18,18,7,0,20,12,-12,29,12,-8,20,12,-11
23.21,21,10,0,20,10,-16,22,15,-8,22,10,-11
23.25,18,7,0,20,10,-12,27,12,-12,22,17,-11
23.28,21,7,-7,20,10,-12,29,10,-4,24,10,-8
23.31,21,12,0,17,12,-12,22,15,-15,24,12,-4
23.35,18,7,0,17,12,-8,22,15,-8,27,12,-8
23.38,18,7,0,22,10,-8,22,12,-8,17,12,-4
23.42,23,7,4,20,10,-8,24,12,-8,20,10,-11
23.45,18,10,-4,20,10,-12,27,15,-8,22,5,-8
23.49,23,10,0,20,10,-12,20,10,-8,22,12,-4
23.53,18,12,-4,20,10,-12,22,10,-12,22,10,-11
23.56,18,5,4,17,10,-19,24,10,-12,20,10,-15
23.59,18,5,0,20,10,-19,22,12,-12,27,12,-11
23.63,18,10,-4,20,7,-8,24,12,-15,22,12,-11
23.66,18,10,0,20,10,-16,32,12,-12,24,12,-8
23.70,21,10,-7,17,7,-8,29,17,-8,20,10,-4
23.73,21,10,0,17,12,-12,24,15,-8,24,10,-4
23.77,21,12,-4,20,12,-16,24,15,-8,22,14,-8
23.80,18,5,0,17,10,-12,22,12,-8,20,10,-11
23.84,21,10,4,17,14,-16,24,15,-15,20,12,-15
23.87,18,10,0,20,12,-8,24,15,-4,22,10,-11
23.91,21,10,0,15,14,-12,29,15,-15,22,12,-15
23.94,18,10,-4,15,10,-19,24,10,-12,22,12,-4
23.97,18,10,-4,17,7,-12,27,15,-15,24,7,-11
24.01,23,7,0,20,12,-16,29,10,-12,22,10,-8
24.04,18,12,0,15,12,-16,27,12,-8,22,10,-8
24.08,16,10,0,17,10,-12,24,15,-15,22,10,-8
24.11,21,10,4,22,14,-12,20,12,-12,20,10,-8
24.15,23,12,4,20,12,-12,24,10,-8,24,10,-4
24.18,18,7,-4,17,12,-16,22,12,-12,24,12,-15
24.21,18,5,0,20,12,-16,27,12,-8,20,10,-11
24.25,18,12,4,20,12,-8,24,12,-12,20,12,-11
24.28,18,7,0,17,10,-12,27,10,-4,27,12,-8
24.32,18,7,4,15,12,-12,27,15,-8,22,7,-15
24.35,21,7,-4,17,10,-16,22,12,-15,22,10,-8
24.39,26,10,4,20,10,-8,24,12,-15,24,10,-8
24.42,21,7,0,17,12,-16,27,15,-19,20,12,-4
24.46,21,7,-4,17,10,-12,24,12,-15,20,10,-8
24.49,21,12,4,17,7,-12,27,15,-15,20,12,-8
24.53,18,10,4,22,12,-16,24,15,-8,22,14,-4
24.56,18,5,0,20,12,-19,29,15,-12,24,12,-11
24.60,21,5,8,17,12,-12,24,10,-8,22,12,-8
24.63,18,12,0,17,7,-12,27,15,-12,20,10,-11
24.67,18,10,-7,20,14,-12,24,15,-12,24,12,-8
24.70,14,10,4,17,12,-12,24,17,-12,24,10,-4
24.73,21,7,4,15,12,-12,24,10,-12,22,14,-11
24.77,18,7,-4,17,10,-12,24,5,-8,24,12,-8
24.80,18,12,-4,17,10,-16,24,12,-8,22,14,-11
24.84,18,10,4,22,10,-12,27,17,-4,22,12,-15
24.87,23,7,-4,17,10,-16,22,12,-12,22,7,-8
24.91,18,12,0,17,10,-4,24,12,-12,17,12,-8
24.94,18,10,4,17,7,-16,29,12,-12,20,10,-15
24.98,18,10,-4,20,7,-12,27,10,-8,24,12,-8
25.02,21,12,0,20,12,-16,24,10,-8,22,12,-8
25.05,21,10,0,12,12,-16,24,15,-8,22,12,-15
25.09,21,10,4,20,10,-12,20,8,-8,22,12,-8
25.12,16,10,-4,20,10,-12,27,12,-12,24,10,-11
25.16,16,10,-4,17,12,-16,24,10,-15,22,10,-11
25.19,18,5,-4,15,12,-8,29,10,-15,22,12,-4
25.23,21,10,0,17,10,-12,24,12,-12,20,10,-8
25.26,18,10,4,22,10,-8,24,10,-12,17,12,-15
25.29,23,10,0,20,10,-8,24,12,-8,24,12,-11
25.33,18,12,-4,15,17,-12,24,15,-4,20,14,-11
25.36,16,10,-4,17,7,-12,22,8,-12,20,14,-8
25.40,16,10,0,20,17,-8,24,15,-12,22,10,-8
25.43,18,10,0,20,10,-12,24,12,-8,22,10,-11
25.47,18,7,0,15,7,-8,24,12,-8,17,14,-4
25.51,21,10,4,17,7,-16,24,12,-12,22,10,-15
25.54,21,7,0,22,10,-16,27,12,-8,20,12,-8
25.58,18,7,0,17,12,-16,24,10,-12,20,12,-11
25.61,21,15,0,17,17,-8,29,10,-19,24,12,-11
25.65,21,7,-4,17,12,-12,24,15,-12,24,10,-4
25.68,16,5,0,20,10,-16,27,10,-12,20,12,-15
25.72,21,10,4,20,7,-12,24,15,-8,22,10,-11
25.75,16,10,-4,22,10,-8,24,12,-15,24,10,-4
25.80,18,10,4,20,10,-16,27,15,-8,20,10,-11
25.84,18,7,4,17,10,-19,22,12,-12,22,7,-11
25.88,18,7,-7,24,14,-8,29,15,-8,20,14,-11
25.91,21,7,-4,20,7,-8,27,12,-8,22,12,-11
25.95,18,7,0,17,7,-8,24,10,-12,22,14,-4
25.98,26,10,4,20,12,-12,27,12,-12,22,12,-8
26.02,16,7,0,20,12,-16,29,10,-12,27,10,-4
26.05,16,10,4,20,12,-12,24,20,-8,22,12,-11
26.09,23,10,-4,17,14,-16,27,15,-15,17,10,-11
26.12,21,12,0,15,7,-16,22,15,-4,24,12,-15
26.15,21,12,4,15,12,-8,24,12,-8,17,10,-8
26.19,18,7,4,17,14,-8,24,10,-12,24,7,-11
26.22,21,10,4,20,14,-4,24,12,-12,22,12,-8
26.26,21,5,-4,12,10,-12,27,10,-15,22,12,-11
26.30,18,12,-7,15,12,-16,22,8,-8,22,7,-8
26.33,21,12,4,17,12,-4,24,10,-12,24,10,-8
26.37,21,12,-7,17,7,-8,27,15,-4,20,12,-4
26.40,21,10,4,20,12,-12,29,12,-12,17,10,-11
26.44,16,12,4,22,10,-12,22,8,-4,22,10,-11
26.47,21,7,0,17,17,-4,24,12,-8,24,12,-8
26.51,18,10,0,15,10,-8,24,12,-8,22,12,-8
26.54,21,7,0,20,12,-16,24,10,-4,20,12,-4
26.58,21,7,-4,20,10,-19,27,15,-8,22,12,-11
26.61,18,10,-7,17,12,-12,29,12,-19,22,7,-8
26.65,21,10,0,17,12,-16,22,12,-4,27,14,-11
26.68,21,12,0,20,10,-16,27,10,-12,22,7,-8
26.71,21,5,0,22,14,-19,27,10,-8,24,12,-11
26.75,18,10,0,20,7,-12,27,12,-8,24,12,-8
26.78,23,10,0,20,14,-16,24,15,-8,20,12,-8
26.82,16,12,0,20,12,-12,24,12,-8,22,10,-11
26.86,21,10,8,20,10,-12,27,12,-8,22,7,-8
26.89,21,7,4,15,10,-12,24,15,-8,22,10,-8
26.93,18,7,4,20,7,-16,27,8,-8,20,12,-8
26.96,21,10,0,20,7,-12,24,12,-15,22,14,-8
27.00,14,10,0,20,12,-4,27,12,-8,24,10,-11
27.03,18,12,0,20,7,-12,22,12,-15,27,10,-11
27.07,21,5,-4,17,12,-16,29,17,-12,17,12,-8
27.10,21,12,-4,15,10,-12,22,12,-12,20,12,-15
27.14,23,10,-4,17,10,-8,24,15,-8,24,7,-11
27.17,21,10,4,17,10,-12,29,15,-12,20,10,-8
27.21,21,10,8,17,10,-12,24,15,-12,22,12,-8
27.24,21,15,-4,20,10,-12,27,12,-12,22,10,-8
27.27,18,12,-4,17,14,-8,27,15,-8,20,17,-4
27.31,18,10,-4,20,7,-16,24,15,-15,20,12,-11
27.34,18,12,0,17,12,-12,27,15,-15,20,14,-8
27.38,21,12,0,20,10,-12,22,12,-8,20,12,-11
27.41,16,10,4,22,10,-19,24,12,-8,24,10,-8
27.45,18,7,-4,20,10,-12,22,12,-12,20,10,-8
27.48,14,7,-4,17,10,-12,24,15,-8,22,14,-8
27.52,21,7,0,20,10,-12,29,17,-4,22,14,-4
27.55,16,10,0,17,10,-12,27,15,-4,20,12,-8
27.59,21,7,8,17,10,-12,24,10,-8,20,14,-11
27.62,23,10,-4,15,10,-8,29,12,-4,17,12,-8
27.66,23,7,-7,20,10,-12,24,10,-12,20,10,-11
27.69,21,12,4,20,7,-8,24,15,-8,22,10,-11
27.72,18,10,0,22,12,-16,24,15,-4,24,12,-8
27.76,21,12,0,17,7,-12,22,12,-15,24,12,-4
27.80,26,10,-4,20,12,-12,22,12,-4,22,14,-8
27.83,21,5,-7,17,10,-12,24,17,-8,20,10,-19
27.87,18,12,0,20,10,-8,24,12,-4,24,7,-8
27.90,18,10,-4,17,12,-12,27,12,-12,24,7,-4
27.94,16,10,0,20,12,-16,27,12,-4,24,12,-8
27.97,23,7,0,17,12,-8,22,20,-12,24,12,-8
28.01,18,10,4,17,10,-12,27,12,-15,22,7,0
28.04,16,7,0,20,12,-16,27,12,-12,22,10,-15
28.08,18,5,-7,17,7,-12,24,10,-4,24,12,-11
28.11,18,10,8,17,7,-8,24,12,-4,20,12,-8
28.15,16,12,-4,17,12,-12,29,12,-8,22,14,-4
28.18,21,7,0,20,12,-16,24,10,-12,24,10,-8
28.21,21,7,0,20,10,-12,24,12,-15,24,12,-11
28.25,16,10,-4,20,7,-12,22,15,-8,20,10,-4
28.29,21,10,0,22,10,-8,27,12,-15,22,12,-8
28.32,16,15,4,15,10,-12,24,12,-12,22,12,-11
28.36,18,10,4,20,10,-4,20,10,-12,24,12,-8
28.39,23,10,-4,20,7,-12,22,12,-12,22,12,-4
28.43,23,10,0,20,12,-12,27,12,-12,17,12,-11
28.46,18,10,0,15,12,-8,27,10,-12,22,12,-15
28.50,21,12,4,20,10,-16,27,10,-12,24,12,-11
28.53,18,7,0,22,10,-16,24,12,-8,22,7,-11
28.56,18,10,4,17,7,-16,22,12,-12,24,12,-11
28.60,21,12,0,24,10,-12,24,12,-8,24,12,-8
28.63,21,10,-7,22,14,0,24,15,-8,22,10,-8
28.67,21,10,4,20,12,-8,24,12,-12,20,12,-11
28.70,21,7,0,15,10,-19,27,17,-8,24,14,-8
28.74,23,10,0,17,12,-19,27,15,-12,20,10,-15
28.77,16,7,0,20,12,-12,24,12,-12,22,12,-11
28.80,21,12,-7,20,12,-12,24,15,-15,20,10,-8
28.83,16,10,4,22,7,-16,24,15,-12,22,14,-15
28.87,21,12,0,15,10,-12,27,10,-4,20,12,-11
28.90,21,15,-7,17,12,-16,27,15,-12,24,14,-11
28.94,21,10,-4,17,12,-8,27,12,-12,20,14,-11
28.97,18,7,0,20,12,-16,29,12,-8,20,7,-15
29.01,18,10,-4,20,12,-16,27,15,-12,22,7,-8
29.04,18,10,0,17,12,-16,27,10,-12,24,17,-11
29.08,21,5,-7,20,10,-12,22,12,-8,24,14,-11
29.11,18,12,-4,17,12,-16,27,17,-15,22,10,-8
29.14,18,7,-4,20,10,-19,22,15,-19,20,14,-15
29.18,23,5,-4,15,10,-16,22,12,-15,24,12,-11
29.21,23,12,-4,17,12,-16,27,17,-12,22,12,-8
29.24,18,12,0,20,14,-19,27,15,-15,20,14,-15
29.28,21,7,0,20,7,-19,24,12,-12,24,10,-11
29.31,16,7,-7,17,10,-16,27,10,-15,20,12,-15
29.35,18,12,0,17,12,-22,24,15,-15,22,10,-11
29.38,18,7,-7,20,12,0,24,17,-12,17,12,-4
29.42,16,10,0,20,10,-4,27,10,-15,22,10,-11
29.45,21,12,-4,20,7,-16,27,12,-8,22,12,-8
29.48,18,10,4,17,14,-16,24,15,-12,22,12,-11
29.52,21,12,-4,17,14,-16,27,15,-15,27,12,-15
29.55,16,7,-4,17,10,-19,29,10,-12,22,12,-11
29.58,16,10,-4,22,10,-16,24,10,-12,20,12,-15
29.62,18,10,4,17,12,-12,24,12,-15,22,10,-8
29.65,18,17,-7,17,14,-12,20,15,-12,24,12,-11
29.69,21,5,0,22,14,-16,22,15,-12,22,10,-11
29.73,18,7,-4,20,14,-16,24,10,-12,22,12,-11
29.77,16,12,-10,17,12,-16,22,17,-15,17,10,-19
29.80,21,10,0,17,10,-16,24,17,-15,22,12,-11
29.84,21,10,0,15,10,-16,24,15,-15,22,10,-8
29.87,21,10,0,20,7,-16,24,12,-15,20,10,-11
29.90,21,10,0,20,12,-26,24,15,-8,20,10,-19
29.93,18,7,-4,15,12,-12,27,12,-4,24,14,-15
29.97,21,10,-7,17,10,-19,27,12,-15,22,12,-11
30.01,21,12,0,22,12,-22,29,15,-4,22,10,-8
30.04,21,7,0,15,12,-16,22,15,-12,22,14,-11
30.07,18,10,-7,17,10,-12,22,15,-12,24,12,-11
30.11,16,7,0,17,7,-12,22,12,-19,22,12,-19
30.13,18,10,-7,17,5,-16,27,8,-8,22,12,-11
30.17,16,12,0,17,10,-19,22,12,-12,22,12,-15
30.20,18,12,-4,20,12,-8,22,12,-15,24,10,-11
30.24,16,12,-7,20,10,-16,24,15,-4,22,12,-15
30.27,18,12,-4,17,10,-19,20,15,-15,20,12,-11
30.30,18,7,-4,20,12,-12,20,15,-15,22,10,-15
30.34,18,10,0,22,10,-16,17,15,-15,22,14,-15
30.37,16,12,0,12,12,-8,22,12,-4,17,7,-15
30.40,11,10,4,10,10,-8,15,12,-12,12,12,0
30.45,11,10,8,5,10,-4,10,10,-8,10,10,-11
30.49,6,7,-4,5,7,-8,10,8,0,8,7,-4
30.53,6,10,8,3,7,-8,10,5,-8,12,10,-4
30.57,9,3,4,8,12,-4,20,15,-4,12,12,-4
30.61,9,10,4,8,14,-4,12,15,-12,12,10,-11
30.65,16,10,4,10,14,-12,22,15,-15,15,10,-11
30.68,14,10,0,12,12,-12,17,17,-12,15,12,-11
30.71,14,10,-4,8,14,-4,17,12,-12,12,10,-8
30.75,14,7,8,15,12,-12,22,12,-8,15,12,-4
30.78,14,10,0,8,12,-12,17,12,-8,17,12,-8
30.82,11,12,0,10,12,-12,20,15,-12,17,12,-4
30.85,14,12,4,12,12,-8,12,17,-8,15,14,-4
30.89,18,10,0,12,12,-12,17,12,-8,17,14,-11
30.92,18,5,4,12,12,-12,20,15,-12,17,14,-11
30.96,16,10,0,12,14,-16,17,15,-8,17,14,-15
30.99,9,15,0,10,10,-12,20,15,-12,15,12,-11
31.03,11,12,4,12,17,-8,17,15,-8,15,17,-4
31.06,2,12,-7,3,12,-12,10,15,-8,8,10,-4
31.11,2,7,4,3,12,-8,8,10,-4,3,7,-4
31.15,4,12,12,-2,10,-12,0,10,-12,5,7,-4
31.19,2,7,0,0,10,-12,10,12,-4,-2,14,-4
31.23,4,7,4,3,12,-4,5,10,-12,3,12,-8
31.27,4,12,0,3,14,-12,10,15,-8,5,12,-8
31.31,6,15,-7,5,14,-12,8,12,-12,10,14,-11
31.34,9,17,-4,10,12,-12,15,17,-12,10,10,-19
31.38,9,15,-4,8,12,-12,17,20,-19,12,17,-19
31.43,9,12,-7,10,14,-16,12,17,-12,8,14,-15
31.47,9,17,4,8,19,-16,17,15,-15,12,14,-11
31.50,9,12,0,8,12,-12,15,17,-8,10,14,-11
31.54,9,17,0,5,14,-19,15,15,-19,10,19,-11
31.57,11,15,-7,8,12,-12,12,15,-15,10,12,-15
31.60,6,17,-7,10,14,-16,15,17,-12,12,14,-15
31.64,4,15,-7,12,12,-8,12,12,-19,10,19,-15
31.67,11,15,-4,12,12,-12,12,17,-15,8,17,-11
